1.00000,0.00000,1.90873
0.98387,0.00000,0.90873
0.96774,0.00000,0.89927
0.96774,0.06250,0.84384
0.96774,0.12500,0.81519
0.95161,0.12500,0.80523
0.93548,0.12500,0.77695
0.91935,0.12500,0.77346
0.90323,0.12500,0.75862
0.90323,0.18750,0.75131
0.88710,0.18750,0.73769
0.88710,0.25000,0.72318
0.88710,0.31250,0.72254
0.88710,0.37500,0.72142
0.87097,0.37500,0.69837
0.85484,0.37500,0.69645
0.83871,0.37500,0.68216
0.83871,0.43750,0.68103
0.82258,0.43750,0.67097
0.82258,0.50000,0.66287
0.82258,0.56250,0.64781
0.80645,0.56250,0.63209
0.79032,0.56250,0.61342
0.79032,0.62500,0.60863
0.79032,0.68750,0.59128
0.77419,0.68750,0.54983
0.75806,0.68750,0.53268
0.74194,0.68750,0.51484
0.72581,0.68750,0.47825
0.70968,0.68750,0.46764
0.70968,0.75000,0.42926
0.69355,0.75000,0.42541
0.67742,0.75000,0.41857
0.66129,0.75000,0.38532
0.64516,0.75000,0.38266
0.62903,0.75000,0.36949
0.61290,0.75000,0.36927
0.59677,0.75000,0.36452
0.58065,0.75000,0.33520
0.56452,0.75000,0.33460
0.54839,0.75000,0.32674
0.53226,0.75000,0.29601
0.51613,0.75000,0.28588
0.50000,0.75000,0.28486
0.48387,0.75000,0.28397
0.46774,0.75000,0.28140
0.45161,0.75000,0.27596
0.45161,0.81250,0.26354
0.43548,0.81250,0.25983
0.41935,0.81250,0.25713
0.40323,0.81250,0.25533
0.38710,0.81250,0.25163
0.37097,0.81250,0.24558
0.35484,0.81250,0.23725
0.33871,0.81250,0.22969
0.32258,0.81250,0.22479
0.30645,0.81250,0.21620
0.29032,0.81250,0.21321
0.29032,0.87500,0.21246
0.27419,0.87500,0.21205
0.25806,0.87500,0.20867
0.25806,0.93750,0.20163
0.24194,0.93750,0.19199
0.22581,0.93750,0.19142
0.20968,0.93750,0.17950
0.19355,0.93750,0.16625
0.17742,0.93750,0.16230
0.16129,0.93750,0.15606
0.14516,0.93750,0.14977
0.12903,0.93750,0.14738
0.11290,0.93750,0.14652
0.11290,1.00000,0.14338
0.09677,1.00000,0.14202
0.08065,1.00000,0.13143
0.06452,1.00000,0.13027
0.04839,1.00000,0.12645
0.03226,1.00000,0.10380
0.01613,1.00000,0.10005
0.00000,1.00000,0.09743
